Draft Year,First Season,Draft Pick,Name,College,Team Drafted,Total,1st Year,2nd Year,3rd Year Option,MIN_S1,MIN_S2,PTS_S1,PTS_S2,AST_S1,AST_S2,REB_S1,REB_S2,STL_S1,STL_S2,FG3M_S1,FG3M_S2,FG3A_S1,FG3A_S2,FTM_S1,FTM_S2,FTA_S1,FTA_S2,FGM_S1,FGM_S2,FGA_S1,FGA_S2,cap_space_s1,cap_alloc_s1,cap_space_s2,cap_alloc_s2
2021,2021-2022,14,Moses Moody,Arkansas,GSW,"$17,024,109 ","$3,562,200 ","$3,740,160 ","$3,918,480 ",607.0,817.0,228.0,302.0,23.0,51.0,80.0,105.0,7.0,18.0,40.0,49.0,110.0,135.0,28.0,37.0,36.0,53.0,80.0,108.0,183.0,227.0,-71610769.0,184024769.0,-75665856.0,199320856.0
2021,2021-2022,15,Corey Kispert,Gonzaga,WAS,"$16,364,407 ","$3,383,640 ","$3,552,840 ","$3,722,040 ",1801.0,2093.0,634.0,820.0,85.0,87.0,209.0,207.0,35.0,32.0,112.0,163.0,320.0,384.0,54.0,75.0,62.0,88.0,234.0,291.0,514.0,585.0,-43221311.0,155635311.0,-60146576.0,183801576.0
2021,2021-2022,16,Alperen Sengun,,OKC,"$15,550,974 ","$3,214,680 ","$3,375,360 ","$3,536,280 ",1489.0,2171.0,692.0,1109.0,185.0,291.0,393.0,678.0,59.0,70.0,29.0,19.0,117.0,57.0,165.0,206.0,232.0,288.0,249.0,442.0,525.0,799.0,21900767.0,90513233.0,-31782627.0,155437627.0
2021,2021-2022,17,Trey Murphy III,Virginia,MEM,"$14,779,414 ","$3,053,760 ","$3,206,520 ","$3,359,280 ",864.0,2448.0,334.0,1148.0,38.0,112.0,147.0,281.0,23.0,89.0,71.0,202.0,186.0,497.0,45.0,172.0,51.0,190.0,109.0,387.0,277.0,800.0,-3580102.0,115994102.0,-4101781.0,127756781.0
2021,2021-2022,18,Tre Mann,Florida,OKC,"$14,047,213 ","$2,901,240 ","$3,046,200 ","$3,191,400 ",1367.0,1183.0,625.0,517.0,91.0,120.0,171.0,155.0,47.0,40.0,98.0,81.0,272.0,257.0,65.0,42.0,82.0,55.0,231.0,197.0,588.0,501.0,21900767.0,90513233.0,-31782627.0,155437627.0
2021,2021-2022,19,Kai Jones,Texas,NYK,"$13,421,215 ","$2,770,560 ","$2,909,040 ","$3,047,880 ",63.0,550.0,22.0,157.0,4.0,15.0,11.0,123.0,1.0,17.0,1.0,4.0,2.0,19.0,3.0,19.0,8.0,26.0,9.0,67.0,14.0,120.0,-5982240.0,118396240.0,-26608571.0,150263571.0
2021,2021-2022,20,Jalen Johnson,Duke,ATL,"$12,888,585 ","$2,659,680 ","$2,792,640 ","$2,925,360 ",120.0,1042.0,52.0,395.0,3.0,83.0,26.0,282.0,3.0,38.0,3.0,30.0,13.0,104.0,5.0,49.0,7.0,78.0,22.0,158.0,41.0,322.0,-20359339.0,132773339.0,-25478740.0,149133740.0
2021,2021-2022,21,Keon Johnson,Tennessee,NYK,"$12,517,291 ","$2,553,240 ","$2,681,040 ","$2,808,720 ",135.0,562.0,53.0,214.0,13.0,63.0,21.0,60.0,7.0,21.0,3.0,31.0,11.0,89.0,16.0,25.0,21.0,30.0,17.0,79.0,51.0,221.0,-5982240.0,118396240.0,-5982240.0,118396240.0
2021,2021-2022,22,Isaiah Jackson,Kentucky,LAL,"$12,156,661 ","$2,451,240 ","$2,573,760 ","$2,696,280 ",541.0,1042.0,297.0,455.0,10.0,51.0,149.0,282.0,25.0,31.0,5.0,2.0,16.0,14.0,60.0,95.0,88.0,146.0,116.0,179.0,206.0,318.0,-48447720.0,160861720.0,-56412292.0,180067292.0
2021,2021-2022,23,Usman Garuba,,HOU,"$11,805,395 ","$2,353,320 ","$2,471,160 ","$2,588,400 ",239.0,970.0,48.0,225.0,17.0,64.0,83.0,307.0,10.0,44.0,5.0,24.0,20.0,59.0,5.0,29.0,7.0,47.0,19.0,86.0,44.0,177.0,-19651764.0,132065764.0,-14641534.0,138296534.0
2021,2021-2022,24,Josh Christopher,Arizona State,HOU,"$11,463,215 ","$2,259,240 ","$2,372,160 ","$2,485,200 ",1334.0,786.0,587.0,372.0,150.0,73.0,186.0,71.0,65.0,33.0,56.0,21.0,189.0,89.0,83.0,45.0,113.0,60.0,224.0,153.0,500.0,329.0,-19651764.0,132065764.0,-14641534.0,138296534.0
2021,2021-2022,25,Quentin Grimes,Houston,LAC,"$11,128,042 ","$2,168,640 ","$2,277,000 ","$2,385,720 ",786.0,2121.0,275.0,799.0,44.0,150.0,94.0,229.0,31.0,47.0,72.0,157.0,189.0,407.0,13.0,78.0,19.0,98.0,95.0,282.0,235.0,602.0,-53748398.0,166162398.0,-69370318.0,193025318.0
2021,2021-2022,26,Bones Hyland,VCU,DEN,"$10,763,239 ","$2,096,880 ","$2,201,520 ","$2,306,400 ",1310.0,820.0,698.0,508.0,191.0,125.0,188.0,86.0,41.0,28.0,131.0,91.0,358.0,241.0,107.0,71.0,125.0,82.0,230.0,173.0,571.0,434.0,-26549942.0,138963942.0,-45946210.0,169601210.0
2021,2021-2022,27,Cam Thomas,LSU,BRK,"$10,455,849 ","$2,036,280 ","$2,138,160 ","$2,240,160 ",1176.0,948.0,570.0,604.0,78.0,78.0,161.0,95.0,33.0,20.0,47.0,51.0,174.0,133.0,87.0,151.0,105.0,174.0,218.0,201.0,503.0,456.0,-23011801.0,135425801.0,-53140764.0,176795764.0
2021,2021-2022,28,Jaden Springer,Tennessee,PHI,"$10,393,483 ","$2,023,680 ","$2,125,200 ","$2,226,240 ",6.0,89.0,2.0,42.0,0.0,8.0,2.0,14.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,8.0,1.0,17.0,1.0,35.0,-44015129.0,156429129.0,-40736836.0,164391836.0
2021,2021-2022,29,Day'Ron Sharpe,UNC,PHO,"$10,317,802 ","$2,009,160 ","$2,109,480 ","$2,210,040 ",391.0,553.0,198.0,227.0,17.0,37.0,160.0,200.0,10.0,15.0,2.0,6.0,7.0,11.0,24.0,35.0,41.0,55.0,86.0,93.0,149.0,171.0,-21328329.0,133742329.0,-52151777.0,175806777.0
2021,2021-2022,30,Santi Aldama,Loyola (MD),UTA,"$10,243,371 ","$1,994,520 ","$2,094,120 ","$2,194,200 ",360.0,1682.0,132.0,696.0,21.0,97.0,87.0,371.0,6.0,45.0,6.0,94.0,48.0,266.0,20.0,108.0,32.0,144.0,53.0,247.0,132.0,525.0,-33555091.0,145969091.0,-23507541.0,147162541.0
2022,2022-2023,1,Paolo Banchero,Duke,ORL,"$50,158,769 ","$11,055,120 ","$11,608,080 ","$12,160,800 ",2430.0,2799.0,1437.0,1804.0,269.0,431.0,497.0,554.0,60.0,71.0,85.0,119.0,285.0,351.0,394.0,405.0,534.0,559.0,479.0,640.0,1122.0,1407.0,-16146010.0,139801010.0,-3334784.0,139355784.0
2022,2022-2023,2,Chet Holmgren,Gonzaga,OKC,"$44,889,248 ","$9,891,240 ","$10,386,000 ","$10,880,640 ",2413.0,877.0,1357.0,479.0,200.0,63.0,648.0,257.0,53.0,23.0,129.0,44.0,349.0,116.0,218.0,101.0,275.0,134.0,505.0,167.0,953.0,341.0,-24481705.0,160502705.0,-25413694.0,166001694.0
2022,2022-2023,3,Jabari Smith Jr.,Auburn,HOU,"$40,330,432 ","$8,882,640 ","$9,326,520 ","$9,770,880 ",2451.0,2424.0,1010.0,1044.0,101.0,121.0,569.0,616.0,43.0,52.0,120.0,138.0,391.0,380.0,162.0,150.0,206.0,185.0,364.0,378.0,892.0,833.0,-14641534.0,138296534.0,-9281009.0,145302009.0
2022,2022-2023,4,Keegan Murray,Iowa,SAC,"$36,371,093 ","$8,008,440 ","$8,409,000 ","$8,809,560 ",2382.0,2589.0,976.0,1172.0,98.0,129.0,371.0,420.0,61.0,79.0,206.0,183.0,501.0,511.0,62.0,103.0,81.0,124.0,354.0,443.0,782.0,975.0,-31160256.0,154815256.0,-12672550.0,148693550.0
2022,2022-2023,5,Jaden Ivey,Purdue,DET,"$32,951,083 ","$7,252,200 ","$7,614,480 ","$7,977,240 ",2304.0,2218.0,1204.0,1185.0,387.0,296.0,288.0,264.0,61.0,57.0,120.0,124.0,350.0,369.0,266.0,227.0,356.0,303.0,409.0,417.0,983.0,973.0,-4018493.0,127673493.0,-398412.0,136419412.0
2022,2022-2023,6,Bennedict Mathurin,Arizona,IND,"$29,936,173 ","$6,586,800 ","$6,916,080 ","$7,245,720 ",2222.0,1538.0,1302.0,856.0,116.0,119.0,318.0,234.0,48.0,35.0,100.0,80.0,310.0,214.0,376.0,184.0,454.0,224.0,413.0,296.0,951.0,663.0,1509651.0,122145349.0,-10658278.0,146679278.0
2022,2022-2023,7,Shaedon Sharpe,Kentucky,POR,"$27,340,903 ","$6,012,960 ","$6,313,800 ","$6,614,160 ",1779.0,1059.0,789.0,510.0,94.0,94.0,236.0,160.0,38.0,28.0,102.0,60.0,283.0,180.0,75.0,98.0,105.0,119.0,306.0,176.0,648.0,434.0,-27825955.0,151480955.0,-35517887.0,171538887.0
2022,2022-2023,8,Dyson Daniels,,NOP,"$25,059,949 ","$5,508,600 ","$5,784,120 ","$6,059,520 ",1042.0,1359.0,227.0,354.0,134.0,164.0,188.0,236.0,43.0,85.0,27.0,42.0,86.0,135.0,26.0,34.0,40.0,53.0,87.0,139.0,208.0,311.0,-30435191.0,154090191.0,-40948502.0,176969502.0
2022,2022-2023,9,Jeremy Sochan,Baylor,SAS,"$23,046,751 ","$5,063,520 ","$5,316,960 ","$5,570,040 ",1458.0,2193.0,614.0,861.0,142.0,249.0,295.0,476.0,43.0,62.0,33.0,70.0,134.0,227.0,81.0,111.0,116.0,144.0,250.0,340.0,552.0,776.0,22005952.0,101649048.0,-4887582.0,140908582.0
2022,2022-2023,10,Johnny Davis,Wisconsin,WAS,"$21,898,509 ","$4,810,320 ","$5,050,800 ","$5,291,160 ",423.0,614.0,163.0,152.0,28.0,32.0,65.0,72.0,10.0,18.0,17.0,14.0,70.0,40.0,14.0,14.0,27.0,24.0,66.0,62.0,171.0,154.0,-60146576.0,183801576.0,-53880033.0,189901033.0
2022,2022-2023,11,Ousmane Dieng,,NYK,"$21,066,202 ","$4,569,840 ","$4,798,440 ","$5,027,040 ",569.0,365.0,193.0,133.0,46.0,37.0,105.0,51.0,14.0,8.0,26.0,21.0,98.0,70.0,15.0,14.0,23.0,16.0,76.0,49.0,181.0,116.0,-26608571.0,150263571.0,-26935334.0,162956334.0
2022,2022-2023,12,Jalen Williams,Santa Clara,OKC,"$20,256,917 ","$4,341,480 ","$4,558,680 ","$4,775,760 ",2276.0,2224.0,1056.0,1355.0,248.0,322.0,337.0,282.0,103.0,80.0,73.0,103.0,205.0,241.0,155.0,180.0,191.0,221.0,414.0,536.0,794.0,993.0,-31782627.0,155437627.0,-24481705.0,160502705.0
2022,2022-2023,13,Jalen Duren,Memphis,CHO,"$19,474,944 ","$4,124,280 ","$4,330,680 ","$4,536,840 ",1670.0,1777.0,612.0,841.0,75.0,147.0,595.0,709.0,44.0,33.0,0.0,0.0,2.0,4.0,96.0,143.0,157.0,181.0,258.0,349.0,398.0,564.0,-22394640.0,146049640.0,-5015011.0,141036011.0
2022,2022-2023,14,Ochai Agbaji,Kansas,CLE,"$18,726,365 ","$3,918,360 ","$4,114,200 ","$4,310,280 ",1209.0,1003.0,467.0,274.0,67.0,47.0,121.0,126.0,16.0,27.0,81.0,47.0,228.0,142.0,56.0,15.0,69.0,20.0,165.0,106.0,386.0,249.0,-30906446.0,154561446.0,-32229835.0,168250835.0
2022,2022-2023,15,Mark Williams,Duke,CHO,"$18,001,011 ","$3,722,040 ","$3,908,160 ","$4,094,280 ",828.0,508.0,387.0,242.0,18.0,22.0,304.0,184.0,28.0,16.0,0.0,0.0,0.0,0.0,67.0,46.0,97.0,64.0,160.0,98.0,251.0,151.0,-22394640.0,146049640.0,-5015011.0,141036011.0
2022,2022-2023,16,AJ Griffin,Duke,ATL,"$17,106,137 ","$3,536,160 ","$3,712,920 ","$3,889,920 ",1401.0,171.0,639.0,48.0,73.0,5.0,153.0,18.0,42.0,1.0,101.0,10.0,259.0,39.0,42.0,2.0,47.0,2.0,248.0,18.0,533.0,62.0,-25478740.0,149133740.0,-20118798.0,156139798.0
2022,2022-2023,17,Tari Eason,LSU,HOU,"$16,257,246 ","$3,359,160 ","$3,527,160 ","$3,695,160 ",1767.0,480.0,760.0,215.0,88.0,27.0,496.0,153.0,96.0,31.0,59.0,18.0,172.0,50.0,109.0,21.0,145.0,33.0,296.0,88.0,660.0,189.0,-14641534.0,138296534.0,-9281009.0,145302009.0
2022,2022-2023,18,Dalen Terry,Arizona,CHI,"$15,451,758 ","$3,191,400 ","$3,350,760 ","$3,510,480 ",214.0,681.0,85.0,180.0,22.0,81.0,37.0,113.0,11.0,27.0,7.0,17.0,27.0,74.0,14.0,25.0,21.0,43.0,32.0,69.0,72.0,157.0,-29438665.0,153093665.0,-30327969.0,166348969.0
2022,2022-2023,19,Jake LaRavia,Wake Forest,MIN,"$14,763,367 ","$3,047,640 ","$3,199,920 ","$3,352,680 ",414.0,806.0,105.0,379.0,21.0,58.0,63.0,128.0,12.0,29.0,24.0,53.0,71.0,156.0,7.0,90.0,9.0,109.0,37.0,118.0,95.0,303.0,-51251722.0,174906722.0,-62476741.0,198497741.0
2022,2022-2023,20,Malaki Branham,Ohio State,SAS,"$14,177,433 ","$2,925,600 ","$3,071,880 ","$3,217,920 ",1550.0,1594.0,673.0,690.0,127.0,156.0,181.0,148.0,33.0,27.0,77.0,93.0,255.0,268.0,58.0,55.0,70.0,63.0,269.0,271.0,611.0,628.0,22005952.0,101649048.0,-4887582.0,140908582.0
2022,2022-2023,21,Christian Braun,Kansas,DEN,"$13,769,157 ","$2,808,600 ","$2,949,120 ","$3,089,640 ",1181.0,1656.0,360.0,600.0,59.0,132.0,181.0,306.0,41.0,42.0,34.0,63.0,96.0,164.0,40.0,93.0,64.0,134.0,143.0,222.0,289.0,483.0,-45946210.0,169601210.0,-48730085.0,184751085.0
2022,2022-2023,22,Walker Kessler,Auburn,MEM,"$13,372,418 ","$2,696,400 ","$2,831,160 ","$2,965,920 ",1703.0,1493.0,679.0,518.0,69.0,60.0,620.0,481.0,26.0,30.0,1.0,4.0,3.0,19.0,82.0,56.0,159.0,93.0,298.0,229.0,414.0,350.0,-4101781.0,127756781.0,-26975801.0,162996801.0
2022,2022-2023,23,David Roddy,Colorado State,PHI,"$12,985,886 ","$2,588,640 ","$2,718,240 ","$2,847,240 ",1259.0,1114.0,466.0,403.0,59.0,76.0,193.0,200.0,29.0,25.0,65.0,47.0,212.0,156.0,41.0,46.0,65.0,67.0,180.0,155.0,420.0,386.0,-40736836.0,164391836.0,-45888301.0,181909301.0
2022,2022-2023,24,MarJon Beauchamp,,MIL,"$12,609,596 ","$2,485,200 ","$2,609,400 ","$2,733,720 ",701.0,608.0,266.0,211.0,35.0,31.0,115.0,99.0,21.0,13.0,47.0,30.0,142.0,75.0,27.0,19.0,37.0,28.0,96.0,81.0,243.0,166.0,-58194255.0,181849255.0,-52264708.0,188285708.0
2022,2022-2023,25,Blake Wesley,Notre Dame,SAS,"$12,240,728 ","$2,385,480 ","$2,504,640 ","$2,624,280 ",669.0,876.0,184.0,268.0,98.0,166.0,82.0,94.0,25.0,29.0,20.0,12.0,52.0,55.0,26.0,52.0,44.0,78.0,69.0,102.0,215.0,215.0,22005952.0,101649048.0,-4887582.0,140908582.0
2022,2022-2023,26,Wendell Moore Jr.,Duke,DAL,"$11,839,563 ","$2,306,520 ","$2,421,720 ","$2,537,040 ",153.0,75.0,42.0,18.0,18.0,6.0,18.0,12.0,8.0,5.0,2.0,0.0,17.0,6.0,4.0,0.0,5.0,0.0,18.0,9.0,43.0,18.0,-56435371.0,180090371.0,-39300021.0,175321021.0
2022,2022-2023,27,Nikola Jovic,,MIA,"$11,501,537 ","$2,239,920 ","$2,352,000 ","$2,464,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022-2023,28,Patrick Baldwin Jr.,UW-Milwaukee,GSW,"$11,432,716 ","$2,226,000 ","$2,337,720 ","$2,448,840 ",226.0,494.0,122.0,168.0,11.0,29.0,40.0,123.0,6.0,18.0,32.0,31.0,84.0,97.0,4.0,19.0,6.0,28.0,43.0,59.0,109.0,155.0,-75665856.0,199320856.0,-88827124.0,224848124.0
2022,2022-2023,29,TyTy Washington Jr.,Kentucky,MEM,"$11,349,659 ","$2,210,040 ","$2,320,440 ","$2,431,080 ",433.0,56.0,145.0,14.0,47.0,5.0,45.0,5.0,15.0,3.0,19.0,2.0,80.0,6.0,10.0,0.0,18.0,0.0,58.0,6.0,160.0,20.0,-4101781.0,127756781.0,-26975801.0,162996801.0
2022,2022-2023,30,Peyton Watson,UCLA,OKC,"$11,267,516 ","$2,193,960 ","$2,303,520 ","$2,413,560 ",186.0,1488.0,75.0,532.0,11.0,86.0,37.0,258.0,2.0,42.0,6.0,45.0,14.0,152.0,11.0,71.0,20.0,106.0,29.0,208.0,59.0,447.0,-31782627.0,155437627.0,-24481705.0,160502705.0
2023,2023-2024,1,Victor Wembanyama,,SAS,"$55,174,766 ","$12,160,680 ","$12,768,960 ","$13,376,880 ",2106.0,1527.0,1522.0,1116.0,274.0,168.0,755.0,506.0,88.0,52.0,128.0,142.0,394.0,403.0,292.0,158.0,367.0,189.0,551.0,408.0,1186.0,857.0,-4887582.0,140908582.0,-22221380.0,162809380.0
2023,2023-2024,2,Brandon Miller,Alabama,CHO,"$49,378,426 ","$10,880,400 ","$11,424,600 ","$11,968,800 ",2383.0,924.0,1279.0,568.0,175.0,98.0,315.0,131.0,66.0,29.0,184.0,104.0,493.0,293.0,143.0,68.0,173.0,79.0,476.0,198.0,1083.0,491.0,-5015011.0,141036011.0,-26835486.0,167423486.0
2023,2023-2024,3,Scoot Henderson,,POR,"$44,363,603 ","$9,770,880 ","$10,259,160 ","$10,748,040 ",1765.0,1759.0,868.0,837.0,336.0,335.0,194.0,198.0,48.0,68.0,87.0,105.0,268.0,297.0,167.0,158.0,204.0,206.0,307.0,287.0,797.0,685.0,-35517887.0,171538887.0,-36260446.0,176848446.0
2023,2023-2024,4,Amen Thompson,,HOU,"$40,008,489 ","$8,809,320 ","$9,249,960 ","$9,690,600 ",1389.0,2225.0,592.0,970.0,163.0,265.0,409.0,564.0,78.0,97.0,8.0,25.0,58.0,91.0,106.0,169.0,155.0,247.0,239.0,388.0,446.0,697.0,-9281009.0,145302009.0,-32908349.0,173496349.0
2023,2023-2024,5,Ausar Thompson,,DET,"$36,246,405 ","$7,977,480 ","$8,376,000 ","$8,775,000 ",1583.0,1328.0,556.0,594.0,120.0,134.0,402.0,303.0,68.0,98.0,21.0,11.0,113.0,49.0,71.0,91.0,119.0,142.0,232.0,246.0,480.0,460.0,-398412.0,136419412.0,-1220220.0,141808220.0
2023,2023-2024,6,Anthony Black,Arkansas,ORL,"$32,929,836 ","$7,245,480 ","$7,607,760 ","$7,970,280 ",1164.0,1887.0,316.0,736.0,91.0,240.0,139.0,230.0,35.0,86.0,37.0,62.0,94.0,195.0,49.0,150.0,80.0,197.0,115.0,262.0,247.0,620.0,-3334784.0,139355784.0,-12371238.0,152959238.0
2023,2023-2024,7,Bilal Coulibaly,,IND,"$30,075,132 ","$6,614,280 ","$6,945,240 ","$7,275,600 ",1715.0,1948.0,532.0,727.0,110.0,199.0,256.0,294.0,57.0,78.0,64.0,63.0,185.0,224.0,92.0,138.0,131.0,185.0,188.0,263.0,432.0,624.0,-10658278.0,146679278.0,-30644577.0,171232577.0
2023,2023-2024,8,Jarace Walker,Houston,WAS,"$27,566,102 ","$6,059,520 ","$6,362,520 ","$6,665,520 ",340.0,1187.0,120.0,461.0,40.0,110.0,63.0,229.0,15.0,54.0,22.0,75.0,55.0,185.0,8.0,46.0,9.0,69.0,45.0,170.0,110.0,360.0,-53880033.0,189901033.0,-71089970.0,211677970.0
2023,2023-2024,9,Taylor Hendricks,Central Florida,UTA,"$25,351,580 ","$5,569,920 ","$5,848,680 ","$6,127,080 ",856.0,75.0,292.0,14.0,32.0,2.0,185.0,15.0,28.0,5.0,53.0,3.0,140.0,12.0,23.0,3.0,29.0,4.0,108.0,4.0,240.0,18.0,4263589.0,131757411.0,-13526022.0,154114022.0
2023,2023-2024,10,Cason Wallace,Kentucky,DAL,"$24,088,326 ","$5,291,400 ","$5,555,880 ","$5,820,240 ",1692.0,1876.0,561.0,568.0,120.0,173.0,187.0,229.0,76.0,120.0,98.0,74.0,234.0,208.0,29.0,30.0,37.0,37.0,217.0,232.0,442.0,489.0,-39300021.0,175321021.0,-46559472.0,187147472.0
2023,2023-2024,11,Jett Howard,Michigan,ORL,"$23,172,779 ","$5,026,800 ","$5,278,320 ","$5,529,720 ",67.0,701.0,29.0,267.0,6.0,44.0,7.0,70.0,2.0,13.0,7.0,55.0,25.0,186.0,2.0,16.0,4.0,23.0,10.0,98.0,30.0,262.0,-3334784.0,139355784.0,-12371238.0,152959238.0
2023,2023-2024,12,Dereck Lively II,Duke,OKC,"$22,282,691 ","$4,775,640 ","$5,014,560 ","$5,253,360 ",1294.0,833.0,483.0,314.0,60.0,85.0,378.0,270.0,36.0,20.0,0.0,0.0,2.0,0.0,41.0,46.0,81.0,73.0,221.0,134.0,296.0,191.0,-24481705.0,160502705.0,-25413694.0,166001694.0
2023,2023-2024,13,Gradey Dick,Kansas,TOR,"$21,422,551 ","$4,536,720 ","$4,763,760 ","$4,990,560 ",1268.0,1587.0,510.0,777.0,68.0,98.0,132.0,193.0,34.0,48.0,88.0,114.0,241.0,326.0,44.0,133.0,51.0,155.0,189.0,265.0,445.0,647.0,-25866358.0,161887358.0,-37908026.0,178496026.0
2023,2023-2024,14,Jordan Hawkins,UConn,NOP,"$20,599,055 ","$4,310,160 ","$4,525,680 ","$4,741,320 ",1161.0,1320.0,524.0,604.0,70.0,66.0,148.0,158.0,19.0,30.0,109.0,110.0,298.0,332.0,67.0,80.0,80.0,98.0,174.0,207.0,456.0,556.0,-40948502.0,176969502.0,-42378321.0,182966321.0
2023,2023-2024,15,Kobe Bufkin,Michigan,ATL,"$19,801,203 ","$4,094,280 ","$4,299,000 ","$4,503,720 ",196.0,124.0,81.0,53.0,27.0,17.0,33.0,21.0,7.0,3.0,9.0,4.0,40.0,19.0,4.0,13.0,8.0,18.0,34.0,18.0,92.0,47.0,-20118798.0,156139798.0,-33830704.0,174418704.0
2023,2023-2024,16,Keyonte George,Baylor,UTA,"$18,816,885 ","$3,889,800 ","$4,084,200 ","$4,278,960 ",2023.0,2108.0,974.0,1125.0,332.0,377.0,211.0,253.0,36.0,46.0,147.0,174.0,440.0,507.0,189.0,233.0,223.0,285.0,319.0,359.0,815.0,919.0,4263589.0,131757411.0,-13526022.0,154114022.0
2023,2023-2024,17,Jalen Hood-Schifino,Indiana,LAL,"$17,882,808 ","$3,695,040 ","$3,879,840 ","$4,064,640 ",109.0,14.0,34.0,4.0,8.0,1.0,13.0,1.0,3.0,0.0,2.0,0.0,15.0,0.0,12.0,2.0,20.0,2.0,10.0,1.0,45.0,1.0,-45954999.0,181975999.0,-60197985.0,200785985.0
2023,2023-2024,18,Jaime Jaquez Jr.,UCLA,MIA,"$16,997,141 ","$3,510,600 ","$3,685,800 ","$3,861,600 ",2113.0,1368.0,889.0,570.0,195.0,166.0,285.0,290.0,77.0,61.0,65.0,37.0,202.0,119.0,142.0,107.0,175.0,142.0,341.0,213.0,697.0,462.0,-44733950.0,180754950.0,-38762729.0,179350729.0
2023,2023-2024,19,Brandin Podziemski,Santa Clara,GSW,"$16,239,819 ","$3,352,440 ","$3,519,960 ","$3,687,960 ",1968.0,1716.0,682.0,747.0,273.0,220.0,427.0,325.0,61.0,69.0,90.0,115.0,234.0,309.0,50.0,72.0,79.0,95.0,271.0,280.0,597.0,629.0,-88827124.0,224848124.0,-58930342.0,199518342.0
2023,2023-2024,20,Cam Whitmore,Villanova,HOU,"$15,595,310 ","$3,218,160 ","$3,379,080 ","$3,539,760 ",880.0,827.0,579.0,477.0,33.0,49.0,180.0,151.0,30.0,31.0,79.0,65.0,220.0,183.0,76.0,54.0,112.0,72.0,212.0,179.0,467.0,403.0,-9281009.0,145302009.0,-32908349.0,173496349.0
2023,2023-2024,21,Noah Clowney,Alabama,BRK,"$15,146,274 ","$3,089,520 ","$3,244,080 ","$3,398,640 ",370.0,1042.0,133.0,420.0,18.0,40.0,81.0,181.0,8.0,24.0,12.0,87.0,33.0,261.0,21.0,67.0,30.0,80.0,50.0,133.0,93.0,372.0,-52738360.0,188759360.0,-56460229.0,197048229.0
2023,2023-2024,22,Dariq Whitehead,Duke,BRK,"$14,709,752 ","$2,966,040 ","$3,114,240 ","$3,262,560 ",24.0,246.0,3.0,114.0,3.0,12.0,4.0,29.0,0.0,6.0,0.0,33.0,3.0,74.0,1.0,3.0,2.0,5.0,1.0,39.0,5.0,96.0,-52738360.0,188759360.0,-56460229.0,197048229.0
2023,2023-2024,23,Kris Murray,Iowa,POR,"$14,284,524 ","$2,847,480 ","$2,990,040 ","$3,132,000 ",1348.0,1040.0,376.0,287.0,80.0,68.0,224.0,182.0,53.0,35.0,49.0,27.0,183.0,120.0,37.0,26.0,56.0,57.0,145.0,117.0,366.0,279.0,-35517887.0,171538887.0,-36260446.0,176848446.0
2023,2023-2024,24,Olivier-Maxence Prosper,Marquette,SAC,"$13,870,583 ","$2,733,720 ","$2,870,400 ","$3,007,080 ",336.0,584.0,121.0,201.0,22.0,40.0,79.0,126.0,7.0,26.0,13.0,12.0,45.0,51.0,28.0,49.0,41.0,76.0,40.0,70.0,104.0,174.0,-12672550.0,148693550.0,-30782782.0,171370782.0
2023,2023-2024,25,Marcus Sasser,Houston,MEM,"$13,464,823 ","$2,624,040 ","$2,755,080 ","$2,886,720 ",1351.0,811.0,586.0,375.0,236.0,133.0,125.0,69.0,44.0,37.0,90.0,58.0,240.0,152.0,58.0,43.0,66.0,51.0,219.0,137.0,512.0,296.0,-26975801.0,162996801.0,-27226933.0,167814933.0
2023,2023-2024,26,Ben Sheppard,Belmont,IND,"$13,023,429 ","$2,537,160 ","$2,663,880 ","$2,790,720 ",814.0,1230.0,252.0,332.0,53.0,85.0,89.0,177.0,33.0,38.0,49.0,68.0,156.0,199.0,23.0,24.0,26.0,27.0,90.0,120.0,229.0,287.0,-10658278.0,146679278.0,-30644577.0,171232577.0
2023,2023-2024,27,Nick Smith Jr.,Arkansas,CHO,"$12,651,907 ","$2,463,960 ","$2,587,200 ","$2,710,680 ",729.0,1369.0,302.0,591.0,59.0,145.0,72.0,128.0,10.0,17.0,63.0,104.0,146.0,306.0,13.0,43.0,15.0,46.0,113.0,222.0,289.0,568.0,-5015011.0,141036011.0,-26835486.0,167423486.0
2023,2023-2024,28,Brice Sensabaugh,Ohio State,UTA,"$12,576,077 ","$2,448,600 ","$2,571,480 ","$2,693,760 ",584.0,1432.0,241.0,772.0,55.0,110.0,102.0,210.0,13.0,46.0,34.0,157.0,115.0,372.0,37.0,65.0,41.0,73.0,85.0,275.0,218.0,599.0,4263589.0,131757411.0,-13526022.0,154114022.0
2023,2023-2024,29,Julian Strawther,Gonzaga,IND,"$12,484,731 ","$2,431,080 ","$2,552,520 ","$2,674,200 ",545.0,1384.0,227.0,588.0,47.0,83.0,61.0,142.0,17.0,39.0,41.0,94.0,138.0,269.0,22.0,74.0,31.0,90.0,82.0,210.0,222.0,486.0,-10658278.0,146679278.0,-30644577.0,171232577.0
